event_time,customer_id,country,channel,device,category,action,price,quantity,discount,payment_status,delivery_minutes,rating,returned,revenue
2026-04-04 08:03:00,C00357,Germany,physical_store,pos_terminal,electronics,add_to_cart,69.85,0,0,not_applicable,,,False,0.0
2026-04-04 08:36:00,C00769,France,web,desktop,fashion,view,34.3,0,0,not_applicable,,,False,0.0
2026-04-04 08:44:00,C00362,United Kingdom,web,ios,electronics,view,94.87,0,0,not_applicable,,,False,0.0
2026-04-04 08:57:00,C00727,France,physical_store,pos_terminal,beauty,view,29.64,0,0,not_applicable,,,False,0.0
2026-04-04 09:07:00,C00205,Germany,web,ios,books,view,29.76,0,0,not_applicable,,,False,0.0
2026-04-04 09:07:00,C00774,Germany,web,android,books,purchase,20.36,1,0,paid,28.0,,False,20.36
2026-04-04 09:24:00,C00501,Germany,physical_store,pos_terminal,books,view,18.84,0,0,not_applicable,,,False,0.0
2026-04-04 09:26:00,C00858,Germany,web,tablet,sports,purchase,55.7,2,0,paid,53.0,,False,111.4
2026-04-04 09:31:00,C00217,Netherlands,web,,books,add_to_cart,15.53,0,0,not_applicable,,,False,0.0
2026-04-04 09:39:00,C00904,Germany,mobile_app,ios,electronics,add_to_cart,151.43,0,0,not_applicable,,,False,0.0
2026-04-04 10:11:00,C00118,Ireland,web,ios,fashion,view,85.51,0,0,not_applicable,,,False,0.0
2026-04-04 10:16:00,C00143,France,mobile_app,ios,fashion,view,68.18,0,0,not_applicable,,,False,0.0
2026-04-04 10:18:00,C00559,Netherlands,web,android,fashion,view,40.88,0,0,not_applicable,,,False,0.0
2026-04-04 10:24:00,C00612,Germany,physical_store,pos_terminal,electronics,review,123.4,0,0,not_applicable,,4.0,False,0.0
2026-04-04 10:28:00,C00481,Germany,web,ios,grocery,review,7.45,0,0,not_applicable,,4.0,False,0.0
2026-04-04 10:30:00,C00356,Germany,mobile_app,android,electronics,purchase,200.57,1,0,paid,92.0,,True,200.57
2026-04-04 10:39:00,C00262,Germany,partner_marketplace,ios,home,add_to_cart,30.76,0,0,not_applicable,,,False,0.0
2026-04-04 10:43:00,C00643,Netherlands,physical_store,pos_terminal,grocery,view,10.51,0,0,not_applicable,,,False,0.0
2026-04-04 10:46:00,C00501,United Kingdom,web,android,electronics,return,59.21,1,0,not_applicable,,,True,59.21
2026-04-04 10:53:00,C00908,Germany,mobile_app,ios,fashion,review,55.37,0,0,not_applicable,,2.0,False,0.0
2026-04-04 11:26:00,C00895,Sweden,web,desktop,home,review,47.16,0,0,not_applicable,,2.0,False,0.0
2026-04-04 11:39:00,C00556,Germany,physical_store,pos_terminal,home,review,47.02,0,0,not_applicable,,2.0,False,0.0
2026-04-04 11:43:00,C00750,Germany,mobile_app,ios,beauty,view,42.17,0,0,not_applicable,,,False,0.0
2026-04-04 11:46:00,C00859,Germany,physical_store,pos_terminal,home,add_to_cart,53.81,0,0,not_applicable,,,False,0.0
2026-04-04 11:52:00,C00287,Germany,physical_store,pos_terminal,grocery,add_to_cart,14.17,0,0,not_applicable,,,False,0.0
2026-04-04 11:59:00,C00123,Germany,mobile_app,desktop,sports,add_to_cart,21.57,0,0,not_applicable,,,False,0.0
2026-04-04 12:02:00,C00321,Germany,partner_marketplace,ios,beauty,return,20.77,1,0,not_applicable,,,True,20.77
2026-04-04 12:06:00,C00785,United Kingdom,mobile_app,desktop,home,purchase,86.52,1,30,paid,59.0,,False,56.52
2026-04-04 12:36:00,C00706,United Kingdom,mobile_app,ios,fashion,purchase,48.21,1,15,paid,40.0,,False,33.21
2026-04-04 12:45:00,C00909,Netherlands,physical_store,pos_terminal,home,review,111.71,0,0,not_applicable,,5.0,False,0.0
2026-04-04 12:46:00,C00397,Germany,mobile_app,android,fashion,purchase,44.89,1,0,paid,34.0,,False,44.89
2026-04-04 12:53:00,C00405,Sweden,mobile_app,android,books,purchase,32.49,1,0,failed,64.0,,False,32.49
2026-04-04 13:08:00,C00123,Sweden,physical_store,pos_terminal,home,purchase,48.24,1,30,paid,46.0,,False,18.24
2026-04-04 13:09:00,C00480,United Kingdom,web,ios,sports,view,67.4,0,0,not_applicable,,,False,0.0
2026-04-04 13:17:00,C00676,Germany,partner_marketplace,android,beauty,view,15.33,0,0,not_applicable,,,False,0.0
2026-04-04 13:18:00,C00907,Sweden,physical_store,pos_terminal,home,purchase,62.19,1,15,failed,58.0,,False,47.19
2026-04-04 13:24:00,C00930,Germany,mobile_app,,books,view,31.54,0,0,not_applicable,,,False,0.0
2026-04-04 13:26:00,C00608,Sweden,physical_store,pos_terminal,grocery,add_to_cart,5.91,0,0,not_applicable,,,False,0.0
2026-04-04 13:50:00,C00112,United Kingdom,web,ios,grocery,purchase,19.64,1,5,paid,78.0,,False,14.64
2026-04-04 13:50:00,C00458,United Kingdom,web,ios,grocery,purchase,11.74,1,0,failed,33.0,,False,11.74
2026-04-04 14:00:00,C00178,Ireland,mobile_app,desktop,beauty,purchase,8.87,1,5,paid,94.0,,False,3.87
2026-04-04 14:09:00,C00697,United Kingdom,mobile_app,android,fashion,add_to_cart,35.31,0,0,not_applicable,,,False,0.0
2026-04-04 14:31:00,C00566,Germany,mobile_app,desktop,books,add_to_cart,12.94,0,0,not_applicable,,,False,0.0
2026-04-04 14:33:00,C00478,Ireland,web,android,fashion,purchase,25.06,1,20,pending,30.0,,False,5.06
2026-04-04 14:44:00,C00691,Germany,partner_marketplace,ios,home,purchase,65.99,1,15,paid,82.0,,False,50.99
2026-04-04 14:46:00,C00687,Sweden,mobile_app,ios,beauty,view,16.92,0,0,not_applicable,,,False,0.0
2026-04-04 14:48:00,C00814,United Kingdom,physical_store,pos_terminal,fashion,add_to_cart,22.3,0,0,not_applicable,,,False,0.0
2026-04-04 15:05:00,C00087,Germany,mobile_app,,books,return,18.51,1,0,not_applicable,,,True,18.51
2026-04-04 15:29:00,C00411,France,physical_store,pos_terminal,fashion,add_to_cart,34.3,0,0,not_applicable,,,False,0.0
2026-04-04 15:31:00,C00259,Germany,web,android,home,add_to_cart,120.68,0,0,not_applicable,,,False,0.0
2026-04-04 15:31:00,C00611,Netherlands,mobile_app,tablet,sports,view,37.23,0,0,not_applicable,,,False,0.0
2026-04-04 15:31:00,C00166,Ireland,web,tablet,beauty,view,32.11,0,0,not_applicable,,,False,0.0
2026-04-04 15:49:00,C00717,Germany,physical_store,pos_terminal,grocery,review,11.67,0,0,not_applicable,,3.0,False,0.0
2026-04-04 15:50:00,C00657,Sweden,physical_store,pos_terminal,grocery,review,9.75,0,0,not_applicable,,3.0,False,0.0
2026-04-04 15:54:00,C00748,Germany,physical_store,pos_terminal,beauty,add_to_cart,37.38,0,0,not_applicable,,,False,0.0
2026-04-04 16:04:00,C00135,Sweden,physical_store,pos_terminal,beauty,view,37.92,0,0,not_applicable,,,False,0.0
2026-04-04 16:10:00,C00357,Ireland,mobile_app,android,fashion,purchase,39.93,1,20,paid,51.0,,False,19.93
2026-04-04 16:13:00,C00675,France,physical_store,pos_terminal,sports,view,81.83,0,0,not_applicable,,,False,0.0
2026-04-04 16:18:00,C00503,Germany,partner_marketplace,desktop,fashion,purchase,80.48,2,0,failed,59.0,,False,160.96
2026-04-04 16:26:00,C00100,Germany,physical_store,pos_terminal,fashion,add_to_cart,40.8,0,0,not_applicable,,,False,0.0
2026-04-04 16:36:00,C00864,United Kingdom,mobile_app,desktop,beauty,return,14.69,2,0,not_applicable,,,True,29.38
2026-04-04 16:43:00,C00237,Ireland,mobile_app,android,sports,add_to_cart,39.7,0,0,not_applicable,,,False,0.0
2026-04-04 16:55:00,C00261,United Kingdom,partner_marketplace,android,books,return,22.47,1,0,not_applicable,,,True,22.47
2026-04-04 17:00:00,C00097,Sweden,web,android,home,view,114.79,0,0,not_applicable,,,False,0.0
2026-04-04 17:02:00,C00591,Germany,partner_marketplace,android,grocery,view,21.4,0,0,not_applicable,,,False,0.0
2026-04-04 17:09:00,C00881,Ireland,web,tablet,fashion,add_to_cart,39.54,0,0,not_applicable,,,False,0.0
2026-04-04 17:18:00,C00468,Sweden,mobile_app,ios,fashion,add_to_cart,47.73,0,0,not_applicable,,,False,0.0
2026-04-04 17:22:00,C00505,Germany,mobile_app,android,home,add_to_cart,94.42,0,0,not_applicable,,,False,0.0
2026-04-04 17:23:00,C00600,Germany,web,desktop,fashion,view,29.12,0,0,not_applicable,,,False,0.0
2026-04-04 17:38:00,C00301,Germany,web,android,fashion,review,75.23,0,0,not_applicable,,4.0,False,0.0
2026-04-04 17:51:00,C00662,Germany,mobile_app,android,beauty,purchase,18.19,2,5,paid,58.0,,False,31.38
2026-04-04 18:04:00,C00523,Sweden,partner_marketplace,desktop,sports,view,38.08,0,0,not_applicable,,,False,0.0
2026-04-04 18:05:00,C00403,Germany,mobile_app,android,beauty,purchase,11.65,1,0,paid,36.0,,False,11.65
2026-04-04 18:05:00,C00838,United Kingdom,physical_store,pos_terminal,sports,view,42.15,0,0,not_applicable,,,False,0.0
2026-04-04 18:08:00,C00846,Ireland,mobile_app,android,fashion,purchase,26.78,1,10,paid,38.0,,False,16.78
2026-04-04 18:10:00,C00112,Netherlands,mobile_app,ios,grocery,view,18.06,0,0,not_applicable,,,False,0.0
2026-04-04 18:20:00,C00139,Germany,mobile_app,ios,beauty,view,14.29,0,0,not_applicable,,,False,0.0
2026-04-04 18:25:00,C00761,Germany,web,android,fashion,purchase,46.5,1,0,pending,70.0,,False,46.5
2026-04-04 18:25:00,C00675,Netherlands,web,tablet,grocery,purchase,16.65,1,20,paid,10.0,,False,0.0
2026-04-04 18:25:00,C00931,United Kingdom,partner_marketplace,desktop,fashion,purchase,66.62,1,0,paid,46.0,,False,66.62
2026-04-04 18:25:00,C00559,France,mobile_app,desktop,beauty,purchase,21.0,2,20,paid,70.0,,False,22.0
2026-04-04 18:42:00,C00438,Sweden,mobile_app,desktop,beauty,purchase,54.75,2,0,paid,75.0,,False,109.5
2026-04-04 18:47:00,C00809,Germany,mobile_app,ios,fashion,view,66.26,0,0,not_applicable,,,False,0.0
2026-04-04 19:02:00,C00083,Ireland,web,tablet,grocery,view,9.63,0,0,not_applicable,,,False,0.0
2026-04-04 19:13:00,C00198,Germany,web,ios,books,purchase,15.67,2,15,paid,53.0,,False,16.34
2026-04-04 19:18:00,C00453,Germany,partner_marketplace,desktop,grocery,view,16.62,0,0,not_applicable,,,False,0.0
2026-04-04 19:24:00,C00910,Germany,mobile_app,ios,fashion,return,48.09,1,0,not_applicable,,,True,48.09
2026-04-04 19:26:00,C00231,France,physical_store,pos_terminal,home,add_to_cart,149.67,0,0,not_applicable,,,False,0.0
2026-04-04 19:33:00,C00034,Germany,physical_store,pos_terminal,beauty,review,21.01,0,0,not_applicable,,3.0,False,0.0
2026-04-04 20:32:00,C00528,Sweden,partner_marketplace,android,fashion,purchase,38.08,2,10,failed,83.0,,False,66.16
2026-04-04 20:36:00,C00242,Sweden,web,android,fashion,purchase,63.96,1,0,paid,68.0,,False,63.96
2026-04-04 20:37:00,C00065,Ireland,web,ios,home,purchase,70.41,2,5,paid,59.0,,False,135.82
2026-04-04 20:53:00,C00698,Sweden,physical_store,pos_terminal,grocery,review,4.34,0,0,not_applicable,,3.0,False,0.0
2026-04-04 21:00:00,C00812,Germany,mobile_app,android,electronics,view,83.03,0,0,not_applicable,,,False,0.0
2026-04-04 21:03:00,C00023,Germany,web,android,beauty,add_to_cart,16.03,0,0,not_applicable,,,False,0.0
2026-04-04 21:09:00,C00202,Germany,physical_store,pos_terminal,home,view,52.34,0,0,not_applicable,,,False,0.0
2026-04-04 21:11:00,C00256,Germany,physical_store,pos_terminal,fashion,review,49.55,0,0,not_applicable,,5.0,False,0.0
2026-04-04 21:12:00,C00098,United Kingdom,mobile_app,ios,books,add_to_cart,27.07,0,0,not_applicable,,,False,0.0
2026-04-04 21:16:00,C00069,France,web,ios,grocery,view,20.04,0,0,not_applicable,,,False,0.0
2026-04-04 21:22:00,C00710,Germany,physical_store,pos_terminal,fashion,view,34.5,0,0,not_applicable,,,False,0.0
2026-04-04 21:26:00,C00247,Netherlands,mobile_app,desktop,books,return,10.34,1,0,not_applicable,,,True,10.34
2026-04-04 21:27:00,C00909,Sweden,partner_marketplace,ios,electronics,review,136.33,0,0,not_applicable,,4.0,False,0.0
2026-04-04 21:30:00,C00273,United Kingdom,mobile_app,android,grocery,return,3.84,1,0,not_applicable,,,True,3.84
2026-04-04 21:39:00,C00220,Germany,physical_store,pos_terminal,grocery,purchase,11.87,1,20,paid,72.0,,False,0.0
2026-04-04 21:54:00,C00823,Germany,partner_marketplace,android,fashion,review,101.02,0,0,not_applicable,,2.0,False,0.0
2026-04-04 22:05:00,C00491,Netherlands,web,desktop,books,view,41.82,0,0,not_applicable,,,False,0.0
2026-04-04 22:14:00,C00526,Germany,mobile_app,android,electronics,view,123.46,0,0,not_applicable,,,False,0.0
2026-04-04 22:24:00,C00895,France,physical_store,pos_terminal,fashion,view,32.13,0,0,not_applicable,,,False,0.0
2026-04-04 22:41:00,C00228,Germany,web,desktop,sports,purchase,80.46,1,5,paid,69.0,,False,75.46
2026-04-04 22:51:00,C00350,Germany,partner_marketplace,desktop,beauty,review,4.41,0,0,not_applicable,,5.0,False,0.0
2026-04-04 23:10:00,C00590,France,partner_marketplace,desktop,home,purchase,105.55,2,0,paid,58.0,,False,211.1
2026-04-04 23:11:00,C00518,Germany,web,android,sports,add_to_cart,159.13,0,0,not_applicable,,,False,0.0
2026-04-04 23:15:00,C00515,Germany,mobile_app,android,fashion,add_to_cart,49.47,0,0,not_applicable,,,False,0.0
2026-04-04 23:18:00,C00145,France,web,ios,electronics,purchase,183.1,1,0,paid,39.0,,False,183.1
2026-04-04 23:22:00,C00312,United Kingdom,partner_marketplace,ios,fashion,purchase,26.29,1,0,paid,62.0,,False,26.29
2026-04-04 23:25:00,C00031,Germany,web,ios,fashion,add_to_cart,51.26,0,0,not_applicable,,,False,0.0
2026-04-04 23:30:00,C00236,France,physical_store,pos_terminal,grocery,review,6.38,0,0,not_applicable,,1.0,False,0.0
2026-04-04 23:38:00,C00726,Netherlands,mobile_app,android,home,view,48.16,0,0,not_applicable,,,False,0.0
2026-04-04 23:44:00,C00449,Netherlands,web,ios,home,purchase,45.14,1,10,failed,53.0,,False,35.14
2026-04-04 23:45:00,C00315,Germany,physical_store,pos_terminal,fashion,purchase,28.36,1,5,paid,50.0,,False,23.36
2026-04-04 23:55:00,C00915,Germany,mobile_app,ios,fashion,purchase,47.54,1,10,paid,58.0,,False,37.54
2026-04-05 00:04:00,C00572,United Kingdom,mobile_app,tablet,grocery,view,15.28,0,0,not_applicable,,,False,0.0
2026-04-05 00:10:00,C00569,Germany,web,android,electronics,review,108.65,0,0,not_applicable,,2.0,False,0.0
2026-04-05 00:26:00,C00278,Netherlands,physical_store,pos_terminal,home,add_to_cart,168.1,0,0,not_applicable,,,False,0.0
2026-04-05 00:27:00,C00243,Germany,partner_marketplace,desktop,electronics,add_to_cart,56.73,0,0,not_applicable,,,False,0.0
2026-04-05 00:33:00,C00881,Germany,web,android,home,add_to_cart,31.7,0,0,not_applicable,,,False,0.0
2026-04-05 00:44:00,C00900,Germany,partner_marketplace,desktop,books,add_to_cart,21.2,0,0,not_applicable,,,False,0.0
2026-04-05 00:47:00,C00242,Germany,web,ios,grocery,purchase,21.34,1,0,paid,38.0,,False,21.34
2026-04-05 01:11:00,C00383,France,web,ios,grocery,purchase,12.88,1,0,paid,82.0,,False,12.88
2026-04-05 01:17:00,C00835,Germany,mobile_app,tablet,books,add_to_cart,7.86,0,0,not_applicable,,,False,0.0
2026-04-05 01:29:00,C00227,Germany,physical_store,pos_terminal,grocery,view,8.65,0,0,not_applicable,,,False,0.0
2026-04-05 01:30:00,C00144,Sweden,web,tablet,electronics,add_to_cart,182.3,0,0,not_applicable,,,False,0.0
2026-04-05 01:33:00,C00710,Germany,mobile_app,android,electronics,view,88.9,0,0,not_applicable,,,False,0.0
2026-04-05 01:36:00,C00244,United Kingdom,web,android,electronics,view,168.63,0,0,not_applicable,,,False,0.0
2026-04-05 01:38:00,C00326,Germany,web,android,electronics,add_to_cart,162.6,0,0,not_applicable,,,False,0.0
2026-04-05 01:52:00,C00144,Germany,mobile_app,android,electronics,purchase,160.2,1,15,paid,69.0,,False,145.2
2026-04-05 02:00:00,C00763,Ireland,mobile_app,android,home,add_to_cart,67.1,0,0,not_applicable,,,False,0.0
2026-04-05 02:05:00,C00659,Germany,physical_store,pos_terminal,electronics,view,66.76,0,0,not_applicable,,,False,0.0
2026-04-05 02:08:00,C00267,Germany,mobile_app,android,fashion,review,69.79,0,0,not_applicable,,3.0,False,0.0
2026-04-05 02:12:00,C00794,Germany,web,tablet,sports,purchase,51.57,1,10,paid,26.0,,False,41.57
2026-04-05 02:18:00,C00689,Germany,mobile_app,android,electronics,purchase,83.12,4,20,paid,55.0,,False,312.48
2026-04-05 02:21:00,C00547,United Kingdom,web,desktop,home,view,106.09,0,0,not_applicable,,,False,0.0
2026-04-05 02:24:00,C00456,Sweden,web,ios,fashion,view,37.78,0,0,not_applicable,,,False,0.0
2026-04-05 02:27:00,C00430,Netherlands,web,ios,beauty,review,37.46,0,0,not_applicable,,1.0,False,0.0
2026-04-05 02:32:00,C00441,Ireland,physical_store,pos_terminal,fashion,view,25.21,0,0,not_applicable,,,False,0.0
2026-04-05 02:32:00,C00711,Germany,partner_marketplace,android,fashion,view,35.74,0,0,not_applicable,,,False,0.0
2026-04-05 02:43:00,C00076,Germany,partner_marketplace,tablet,grocery,purchase,28.92,1,5,pending,36.0,,False,23.92
2026-04-05 02:45:00,C00280,Germany,mobile_app,desktop,electronics,add_to_cart,115.82,0,0,not_applicable,,,False,0.0
2026-04-05 02:53:00,C00804,United Kingdom,mobile_app,desktop,electronics,view,74.39,0,0,not_applicable,,,False,0.0
2026-04-05 02:53:00,C00049,Netherlands,mobile_app,ios,electronics,view,151.63,0,0,not_applicable,,,False,0.0
2026-04-05 03:42:00,C00800,France,web,desktop,grocery,purchase,9.11,2,0,paid,54.0,,False,18.22
2026-04-05 04:00:00,C00189,Germany,web,desktop,beauty,view,22.84,0,0,not_applicable,,,False,0.0
2026-04-05 04:03:00,C00213,Germany,web,desktop,electronics,purchase,129.25,3,15,paid,53.0,,False,372.75
2026-04-05 04:17:00,C00886,Ireland,web,ios,beauty,view,26.33,0,0,not_applicable,,,False,0.0
2026-04-05 04:28:00,C00802,Germany,mobile_app,android,grocery,purchase,7.71,1,0,paid,72.0,,False,7.71
2026-04-05 04:33:00,C00109,Germany,partner_marketplace,android,beauty,purchase,49.34,1,0,paid,71.0,,False,49.34
2026-04-05 04:36:00,C00860,United Kingdom,mobile_app,android,grocery,review,18.01,0,0,not_applicable,,4.0,False,0.0
2026-04-05 04:44:00,C00420,,web,desktop,grocery,review,9.39,0,0,not_applicable,,5.0,False,0.0
2026-04-05 04:46:00,C00240,Germany,web,ios,grocery,purchase,10.81,2,15,pending,52.0,,False,6.62
2026-04-05 05:00:00,C00640,Germany,web,tablet,fashion,add_to_cart,48.64,0,0,not_applicable,,,False,0.0
2026-04-05 05:10:00,C00061,Netherlands,physical_store,pos_terminal,home,view,61.33,0,0,not_applicable,,,False,0.0
2026-04-05 05:27:00,C00699,France,web,android,electronics,purchase,214.0,1,15,paid,72.0,,False,199.0
2026-04-05 05:29:00,C00003,Germany,mobile_app,ios,fashion,add_to_cart,44.24,0,0,not_applicable,,,False,0.0
2026-04-05 05:55:00,C00072,Germany,mobile_app,desktop,electronics,review,226.82,0,0,not_applicable,,4.0,False,0.0
2026-04-05 06:06:00,C00529,Germany,web,desktop,fashion,return,31.96,1,0,not_applicable,,,True,31.96
2026-04-05 06:16:00,C00549,Netherlands,mobile_app,,grocery,purchase,6.58,1,0,paid,64.0,,False,6.58
2026-04-05 06:25:00,C00441,Sweden,mobile_app,ios,beauty,review,22.4,0,0,not_applicable,,5.0,False,0.0
2026-04-05 06:27:00,C00648,Netherlands,mobile_app,desktop,books,purchase,24.59,2,0,paid,56.0,,False,49.18
2026-04-05 06:51:00,C00332,Germany,mobile_app,android,home,purchase,54.56,1,10,failed,83.0,,False,44.56
2026-04-05 07:40:00,C00920,Germany,partner_marketplace,android,home,review,42.94,0,0,not_applicable,,3.0,False,0.0
2026-04-05 07:40:00,C00689,Ireland,web,desktop,sports,view,32.48,0,0,not_applicable,,,False,0.0
2026-04-05 07:41:00,C00381,United Kingdom,web,desktop,fashion,purchase,41.69,1,0,paid,70.0,,False,41.69
2026-04-05 07:42:00,C00007,Germany,web,desktop,home,add_to_cart,40.47,0,0,not_applicable,,,False,0.0
2026-04-05 07:43:00,C00794,Germany,physical_store,pos_terminal,beauty,purchase,34.32,1,10,paid,41.0,,False,24.32
2026-04-05 07:45:00,C00395,Netherlands,mobile_app,ios,beauty,purchase,41.49,2,0,paid,30.0,,False,82.98
2026-04-05 07:50:00,C00072,United Kingdom,web,android,grocery,purchase,17.33,1,0,paid,29.0,,False,17.33
2026-04-05 08:24:00,C00585,Germany,mobile_app,ios,beauty,purchase,19.66,2,0,paid,81.0,,False,39.32
2026-04-05 08:32:00,C00850,Germany,mobile_app,ios,fashion,view,57.08,0,0,not_applicable,,,False,0.0
2026-04-05 09:04:00,C00671,France,mobile_app,ios,electronics,view,125.15,0,0,not_applicable,,,False,0.0
2026-04-05 09:06:00,C00768,United Kingdom,web,ios,home,return,59.54,2,0,not_applicable,,,True,119.08
2026-04-05 09:12:00,C00465,United Kingdom,physical_store,pos_terminal,beauty,view,26.71,0,0,not_applicable,,,False,0.0
2026-04-05 09:20:00,C00260,United Kingdom,physical_store,pos_terminal,fashion,add_to_cart,47.96,0,0,not_applicable,,,False,0.0
2026-04-05 09:28:00,C00267,Sweden,mobile_app,ios,electronics,add_to_cart,223.19,0,0,not_applicable,,,False,0.0
2026-04-05 09:53:00,C00383,Sweden,web,android,electronics,add_to_cart,169.28,0,0,not_applicable,,,False,0.0
2026-04-05 10:02:00,C00260,France,partner_marketplace,ios,fashion,purchase,28.65,1,5,paid,69.0,,False,23.65
2026-04-05 10:05:00,C00027,United Kingdom,web,android,fashion,purchase,45.9,1,5,paid,53.0,,False,40.9
2026-04-05 10:13:00,C00489,United Kingdom,partner_marketplace,android,books,view,23.31,0,0,not_applicable,,,False,0.0
2026-04-05 10:13:00,C00593,Germany,web,desktop,home,view,113.06,0,0,not_applicable,,,False,0.0
2026-04-05 10:45:00,C00354,Germany,web,android,books,view,30.37,0,0,not_applicable,,,False,0.0
2026-04-05 10:45:00,C00760,Germany,mobile_app,desktop,fashion,add_to_cart,39.74,0,0,not_applicable,,,False,0.0
2026-04-05 10:50:00,C00677,United Kingdom,physical_store,pos_terminal,grocery,purchase,10.38,1,10,paid,46.0,,False,0.38
2026-04-05 11:01:00,C00698,Germany,physical_store,pos_terminal,electronics,review,156.94,0,0,not_applicable,,3.0,False,0.0
2026-04-05 11:40:00,C00051,United Kingdom,physical_store,pos_terminal,sports,add_to_cart,99.74,0,0,not_applicable,,,False,0.0
2026-04-05 11:46:00,C00887,United Kingdom,web,ios,electronics,review,62.11,0,0,not_applicable,,3.0,False,0.0
2026-04-05 11:46:00,C00662,Sweden,partner_marketplace,android,grocery,view,8.3,0,0,not_applicable,,,False,0.0
2026-04-05 11:57:00,C00947,Sweden,web,desktop,fashion,view,26.83,0,0,not_applicable,,,False,0.0
2026-04-05 11:59:00,C00285,Sweden,physical_store,pos_terminal,beauty,add_to_cart,14.18,0,0,not_applicable,,,False,0.0
2026-04-05 12:20:00,C00717,United Kingdom,mobile_app,desktop,electronics,view,99.32,0,0,not_applicable,,,False,0.0
2026-04-05 12:21:00,C00830,France,physical_store,pos_terminal,sports,view,28.22,0,0,not_applicable,,,False,0.0
2026-04-05 12:42:00,C00166,Germany,mobile_app,ios,grocery,purchase,15.86,2,30,paid,61.0,,False,1.72
2026-04-05 12:45:00,C00765,Sweden,physical_store,pos_terminal,home,purchase,80.02,2,10,paid,69.0,,False,150.04
2026-04-05 12:49:00,C00825,United Kingdom,mobile_app,desktop,electronics,review,84.0,0,0,not_applicable,,2.0,False,0.0
2026-04-05 13:05:00,C00549,Germany,web,ios,sports,view,64.52,0,0,not_applicable,,,False,0.0
2026-04-05 13:10:00,C00935,United Kingdom,mobile_app,ios,home,review,82.97,0,0,not_applicable,,4.0,False,0.0
2026-04-05 13:25:00,C00066,Germany,mobile_app,desktop,fashion,view,49.01,0,0,not_applicable,,,False,0.0
2026-04-05 13:28:00,C00585,Sweden,web,desktop,electronics,purchase,64.97,1,0,paid,22.0,,False,64.97
2026-04-05 13:44:00,C00399,France,mobile_app,ios,beauty,add_to_cart,27.26,0,0,not_applicable,,,False,0.0
2026-04-05 13:45:00,C00609,Germany,physical_store,pos_terminal,grocery,purchase,26.34,1,20,paid,93.0,,False,6.34
2026-04-05 13:52:00,C00266,Germany,web,android,grocery,purchase,4.84,2,5,paid,43.0,,False,4.68
2026-04-05 14:00:00,C00156,France,web,android,home,return,79.62,1,0,not_applicable,,,True,79.62
2026-04-05 14:05:00,C00843,United Kingdom,web,android,books,purchase,9.5,1,20,paid,28.0,,False,0.0
2026-04-05 14:21:00,C00302,Sweden,mobile_app,ios,electronics,view,102.96,0,0,not_applicable,,,False,0.0
2026-04-05 14:34:00,C00545,United Kingdom,physical_store,pos_terminal,books,add_to_cart,32.98,0,0,not_applicable,,,False,0.0
2026-04-05 14:34:00,C00519,France,physical_store,pos_terminal,sports,purchase,35.37,1,10,paid,72.0,,False,25.37
2026-04-05 14:43:00,C00404,Sweden,web,tablet,fashion,add_to_cart,71.35,0,0,not_applicable,,,False,0.0
2026-04-05 15:06:00,C00120,Netherlands,web,android,grocery,purchase,20.66,1,30,paid,36.0,,False,0.0
2026-04-05 15:08:00,C00522,Germany,mobile_app,ios,home,purchase,141.83,1,10,paid,78.0,,False,131.83
2026-04-05 15:17:00,C00381,Netherlands,partner_marketplace,android,grocery,purchase,3.78,1,10,paid,72.0,,False,0.0
2026-04-05 15:19:00,C00216,Ireland,web,android,grocery,purchase,8.44,1,20,paid,54.0,,False,0.0
2026-04-05 15:20:00,C00657,United Kingdom,partner_marketplace,android,books,purchase,5.73,4,5,paid,85.0,,False,17.92
2026-04-05 15:21:00,C00154,Germany,web,,electronics,purchase,413.41,1,0,paid,85.0,,False,413.41
2026-04-05 15:25:00,C00816,United Kingdom,mobile_app,desktop,grocery,purchase,18.55,1,0,paid,61.0,,False,18.55
2026-04-05 15:34:00,C00051,United Kingdom,mobile_app,,fashion,purchase,24.85,3,15,paid,71.0,,False,59.55
2026-04-05 15:39:00,C00615,Ireland,web,ios,grocery,purchase,11.02,1,10,paid,63.0,,False,1.02
2026-04-05 15:42:00,C00692,Sweden,mobile_app,android,beauty,view,31.88,0,0,not_applicable,,,False,0.0
2026-04-05 16:02:00,C00062,France,partner_marketplace,tablet,home,review,59.76,0,0,not_applicable,,3.0,False,0.0
2026-04-05 16:02:00,C00750,France,mobile_app,desktop,grocery,return,11.29,1,0,not_applicable,,,True,11.29
2026-04-05 16:04:00,C00596,France,web,ios,fashion,add_to_cart,73.12,0,0,not_applicable,,,False,0.0
2026-04-05 16:15:00,C00476,France,partner_marketplace,ios,beauty,review,32.19,0,0,not_applicable,,1.0,False,0.0
2026-04-05 16:33:00,C00017,United Kingdom,web,ios,beauty,purchase,26.49,1,0,paid,90.0,,False,26.49
2026-04-05 16:48:00,C00187,Netherlands,mobile_app,desktop,sports,add_to_cart,134.52,0,0,not_applicable,,,False,0.0
2026-04-05 17:03:00,C00209,Germany,web,desktop,beauty,purchase,28.71,1,0,pending,50.0,,False,28.71
2026-04-05 17:23:00,C00491,France,mobile_app,ios,beauty,purchase,12.99,1,0,paid,54.0,,False,12.99
